Name,Entity
"genital neoplasms, male",CONDITION
vitamin e deficiency,CONDITION
q fever,CONDITION
carcinosarcoma,CONDITION
"carcinoma, lobular",CONDITION
"epilepsies, myoclonic",CONDITION
polymyalgia rheumatica,CONDITION
postpartum hemorrhage,CONDITION
vertebrobasilar insufficiency,CONDITION
vascular neoplasms,CONDITION
prediabetic state,CONDITION
keratoconus,CONDITION
"meningitis, pneumococcal",CONDITION
hemangioendothelioma,CONDITION
"tuberculosis, miliary",CONDITION
osteopetrosis,CONDITION
keloid,CONDITION
"pregnancy, tubal",CONDITION
eye abnormalities,CONDITION
"lymphoma, aids-related",CONDITION
erythema nodosum,CONDITION
retinal neoplasms,CONDITION
papilledema,CONDITION
facies,CONDITION
blepharoptosis,CONDITION
"leukemia, monocytic, acute",CONDITION
fungemia,CONDITION
"dysentery, amebic",CONDITION
menorrhagia,CONDITION
lactose intolerance,CONDITION
intracranial embolism,CONDITION
subacute sclerosing panencephalitis,CONDITION
"lupus erythematosus, discoid",CONDITION
cluster headache,CONDITION
"lipid metabolism, inborn errors",CONDITION
sprains and strains,CONDITION
onchocerciasis,CONDITION
trichomonas vaginitis,CONDITION
spinal stenosis,CONDITION
contusions,CONDITION
trophoblastic neoplasms,CONDITION
microcephaly,CONDITION
common bile duct diseases,CONDITION
blister,CONDITION
gambling,CONDITION
intracranial hemorrhages,CONDITION
adjustment disorders,CONDITION
facial injuries,CONDITION
endometrial hyperplasia,CONDITION
dissociative disorders,CONDITION
hemoperitoneum,CONDITION
dry eye syndromes,CONDITION
craniosynostoses,CONDITION
birth injuries,CONDITION
"carcinoma 256, walker",CONDITION
lacrimal apparatus diseases,CONDITION
"granuloma, plasma cell",CONDITION
ameloblastoma,CONDITION
"osteoma, osteoid",CONDITION
phlebitis,CONDITION
"pancreatitis, acute necrotizing",CONDITION
encephalomyelitis,CONDITION
eosinophilic granuloma,CONDITION
"carbohydrate metabolism, inborn errors",CONDITION
zollinger-ellison syndrome,CONDITION
"epilepsy, generalized",CONDITION
pancreatic pseudocyst,CONDITION
moyamoya disease,CONDITION
psychomotor agitation,CONDITION
"histiocytosis, non-langerhans-cell",CONDITION
"neoplasms, glandular and epithelial",CONDITION
inappropriate adh syndrome,CONDITION
peptic ulcer perforation,CONDITION
optic atrophy,CONDITION
uterine rupture,CONDITION
xerostomia,CONDITION
gingival diseases,CONDITION
tracheal neoplasms,CONDITION
arm injuries,CONDITION
fallopian tube diseases,CONDITION
dysmenorrhea,CONDITION
hemorrhoids,CONDITION
anuria,CONDITION
severe combined immunodeficiency,CONDITION
neurosyphilis,CONDITION
glycogen storage disease,CONDITION
fibrocystic breast disease,CONDITION
empyema,CONDITION
femoral neoplasms,CONDITION
fibrous dysplasia of bone,CONDITION
gynecomastia,CONDITION
influenza in birds,CONDITION
"glomerulonephritis, membranoproliferative",CONDITION
bronchiolitis,CONDITION
oligodendroglioma,CONDITION
"seizures, febrile",CONDITION
choroid diseases,CONDITION
sick sinus syndrome,CONDITION
"leukoplakia, oral",CONDITION
"neoplasms, muscle tissue",CONDITION
combat disorders,CONDITION
myelitis,CONDITION
"gait disorders, neurologic",CONDITION
lipomatosis,CONDITION
cranial nerve diseases,CONDITION
"goiter, nodular",CONDITION
appendiceal neoplasms,CONDITION
surgical wound dehiscence,CONDITION
sigmoid diseases,CONDITION
encephalocele,CONDITION
cerebral arterial diseases,CONDITION
dental pulp diseases,CONDITION
friedreich ataxia,CONDITION
myocardial stunning,CONDITION
kyphosis,CONDITION
coccidioidomycosis,CONDITION
von hippel-lindau disease,CONDITION
eye burns,CONDITION
maxillary diseases,CONDITION
"vaginosis, bacterial",CONDITION
rett syndrome,CONDITION
trachoma,CONDITION
intracranial hypertension,CONDITION
sarcoma 180,CONDITION
schizotypal personality disorder,CONDITION
mastitis,CONDITION
cholesteatoma,CONDITION
arnold-chiari malformation,CONDITION
"adenocarcinoma, bronchiolo-alveolar",CONDITION
conjunctival neoplasms,CONDITION
uterine prolapse,CONDITION
bezoars,CONDITION
ganglioneuroma,CONDITION
superior vena cava syndrome,CONDITION
"brain diseases, metabolic",CONDITION
apraxias,CONDITION
scabies,CONDITION
"fasciitis, necrotizing",CONDITION
priapism,CONDITION
thromboangiitis obliterans,CONDITION
protein-losing enteropathies,CONDITION
chordoma,CONDITION
babesiosis,CONDITION
"angina pectoris, variant",CONDITION
aortic arch syndromes,CONDITION
erythema multiforme,CONDITION
"paraganglioma, extra-adrenal",CONDITION
"tuberculosis, cutaneous",CONDITION
"asthma, exercise-induced",CONDITION
multiple endocrine neoplasia,CONDITION
synovial cyst,CONDITION
pseudarthrosis,CONDITION
urinary fistula,CONDITION
digestive system neoplasms,CONDITION
mediastinitis,CONDITION
anthrax,CONDITION
biliary tract neoplasms,CONDITION
spermatic cord torsion,CONDITION
"diverticulum, colon",CONDITION
polymyositis,CONDITION
whipple disease,CONDITION
"urinary bladder, overactive",CONDITION
agoraphobia,CONDITION
paranoid disorders,CONDITION
"tuberculosis, renal",CONDITION
pyoderma,CONDITION
tracheoesophageal fistula,CONDITION
nasal obstruction,CONDITION
torsades de pointes,CONDITION
self mutilation,CONDITION
"anemia, macrocytic",CONDITION
diplopia,CONDITION
lip neoplasms,CONDITION
"empyema, pleural",CONDITION
premature birth,CONDITION
"malaria, vivax",CONDITION
"arrhythmia, sinus",CONDITION
trisomy,CONDITION
confusion,CONDITION
"liver diseases, parasitic",CONDITION
fallopian tube neoplasms,CONDITION
"eye infections, fungal",CONDITION
"vasculitis, leukocytoclastic, cutaneous",CONDITION
acrodermatitis,CONDITION
acute-phase reaction,CONDITION
otitis externa,CONDITION
"tachycardia, atrioventricular nodal reentry",CONDITION
seminoma,CONDITION
"vasospasm, intracranial",CONDITION
myosarcoma,CONDITION
"nephrosis, lipoid",CONDITION
"supranuclear palsy, progressive",CONDITION
odontogenic cysts,CONDITION
cystadenocarcinoma,CONDITION
esophageal fistula,CONDITION
carotid artery thrombosis,CONDITION
prolactinoma,CONDITION
pancytopenia,CONDITION
osteoma,CONDITION
short bowel syndrome,CONDITION
anodontia,CONDITION
palatal neoplasms,CONDITION
spondylolisthesis,CONDITION
polyradiculopathy,CONDITION
jejunal neoplasms,CONDITION
stevens-johnson syndrome,CONDITION
hyperpigmentation,CONDITION
urethral neoplasms,CONDITION
"diverticulitis, colonic",CONDITION
lactation disorders,CONDITION
"hernia, ventral",CONDITION
"keratoderma, palmoplantar",CONDITION
hemosiderosis,CONDITION
hemorrhagic fever with renal syndrome,CONDITION
venous thromboembolism,CONDITION
"hernia, hiatal",CONDITION
"adenocarcinoma, follicular",CONDITION
thiamine deficiency,CONDITION
tooth discoloration,CONDITION
keratoconjunctivitis,CONDITION
"dermatitis, exfoliative",CONDITION
bronchiolitis obliterans,CONDITION
botulism,CONDITION
ventricular outflow obstruction,CONDITION
corneal opacity,CONDITION
soft tissue infections,CONDITION
electric injuries,CONDITION
"affective disorders, psychotic",CONDITION
"adenocarcinoma, clear cell",CONDITION
"hypertension, malignant",CONDITION
spinocerebellar degenerations,CONDITION
cat-scratch disease,CONDITION
osteitis,CONDITION
"renal insufficiency, chronic",CONDITION
lewy body disease,CONDITION
rosacea,CONDITION
nephrosis,CONDITION
fascioliasis,CONDITION
pneumoperitoneum,CONDITION
lymphocytosis,CONDITION
bacteroides infections,CONDITION
bursitis,CONDITION
"lymphoma, mantle-cell",CONDITION
protozoan infections,CONDITION
neuronal ceroid-lipofuscinoses,CONDITION
maxillofacial injuries,CONDITION
"neoplasm, residual",CONDITION
"hearing loss, sudden",CONDITION
"dwarfism, pituitary",CONDITION
bronchopulmonary sequestration,CONDITION
chorioretinitis,CONDITION
blast injuries,CONDITION
"tuberculosis, female genital",CONDITION
"glaucoma, angle-closure",CONDITION
"lameness, animal",CONDITION
reye syndrome,CONDITION
retinal artery occlusion,CONDITION
paraphilias,CONDITION
muscle neoplasms,CONDITION
"breast neoplasms, male",CONDITION
kwashiorkor,CONDITION
foot-and-mouth disease,CONDITION
intestinal pseudo-obstruction,CONDITION
mycetoma,CONDITION
"leprosy, lepromatous",CONDITION
hemianopsia,CONDITION
churg-strauss syndrome,CONDITION
rectal fistula,CONDITION
galactosemias,CONDITION
"otitis media, suppurative",CONDITION
adrenoleukodystrophy,CONDITION
puerperal infection,CONDITION
facial asymmetry,CONDITION
lymphopenia,CONDITION
chagas cardiomyopathy,CONDITION
chondrocalcinosis,CONDITION
"gastritis, atrophic",CONDITION
"hearing loss, conductive",CONDITION
anti-glomerular basement membrane disease,CONDITION
meningocele,CONDITION
blastomycosis,CONDITION
acute lung injury,CONDITION
periodontal pocket,CONDITION
clubfoot,CONDITION
disorders of excessive somnolence,CONDITION
"lupus erythematosus, cutaneous",CONDITION
mucopolysaccharidoses,CONDITION
"red-cell aplasia, pure",CONDITION
diabetic coma,CONDITION
"meningitis, aseptic",CONDITION
tooth erosion,CONDITION
gas gangrene,CONDITION
acinetobacter infections,CONDITION
shoulder pain,CONDITION
"granuloma, foreign-body",CONDITION
hyaline membrane disease,CONDITION
leg dermatoses,CONDITION
"focal infection, dental",CONDITION
"malocclusion, angle class iii",CONDITION
agnosia,CONDITION
vascular fistula,CONDITION
glomus tumor,CONDITION
"dermatitis, seborrheic",CONDITION
paratuberculosis,CONDITION
"pancreatitis, chronic",CONDITION
subcutaneous emphysema,CONDITION
"fractures, closed",CONDITION
"paraparesis, tropical spastic",CONDITION
"fractures, ununited",CONDITION
"carcinoma, merkel cell",CONDITION
"aspergillosis, allergic bronchopulmonary",CONDITION
"meningitis, viral",CONDITION
angiomyolipoma,CONDITION
transsexualism,CONDITION
unconsciousness,CONDITION
catatonia,CONDITION
"psychoses, alcoholic",CONDITION
leydig cell tumor,CONDITION
"nephritis, hereditary",CONDITION
tonsillar neoplasms,CONDITION
mediastinal cyst,CONDITION
iris diseases,CONDITION
"granuloma, giant cell",CONDITION
cecal neoplasms,CONDITION
"carcinoma, neuroendocrine",CONDITION
"eye injuries, penetrating",CONDITION
"spherocytosis, hereditary",CONDITION
hypernatremia,CONDITION
"pregnancy complications, parasitic",CONDITION
folliculitis,CONDITION
anencephaly,CONDITION
root resorption,CONDITION
arachnidism,CONDITION
"hernia, umbilical",CONDITION
gingival neoplasms,CONDITION
blast crisis,CONDITION
retinal neovascularization,CONDITION
"adenovirus infections, human",CONDITION
smallpox,CONDITION
hypopharyngeal neoplasms,CONDITION
"cystadenocarcinoma, serous",CONDITION
sickle cell trait,CONDITION
hysteria,CONDITION
hydrops fetalis,CONDITION
myiasis,CONDITION
situs inversus,CONDITION
tenosynovitis,CONDITION
niemann-pick diseases,CONDITION
"anemia, hemolytic, congenital",CONDITION
myositis ossificans,CONDITION
"tuberculosis, pleural",CONDITION
"osteoarthropathy, secondary hypertrophic",CONDITION
"carcinoma, endometrioid",CONDITION
alcohol-related disorders,CONDITION
mitochondrial myopathies,CONDITION
"cystitis, interstitial",CONDITION
megacolon,CONDITION
tularemia,CONDITION
coccidiosis,CONDITION
pulpitis,CONDITION
tooth abrasion,CONDITION
pasteurella infections,CONDITION
discitis,CONDITION
hypereosinophilic syndrome,CONDITION
common variable immunodeficiency,CONDITION
extravasation of diagnostic and therapeutic materials,CONDITION
urethral stricture,CONDITION
impulse control disorders,CONDITION
"elephantiasis, filarial",CONDITION
tuberculoma,CONDITION
pyoderma gangrenosum,CONDITION
gastric fistula,CONDITION
chorioamnionitis,CONDITION
conversion disorder,CONDITION
hyperhidrosis,CONDITION
gliosis,CONDITION
pneumatosis cystoides intestinalis,CONDITION
"toxoplasmosis, congenital",CONDITION
androgen-insensitivity syndrome,CONDITION
vitamin b 6 deficiency,CONDITION
paracoccidioidomycosis,CONDITION
hemothorax,CONDITION
dysgammaglobulinemia,CONDITION
"plaque, amyloid",CONDITION
"endocarditis, subacute bacterial",CONDITION
neuroma,CONDITION
heart rupture,CONDITION
"hypophosphatemia, familial",CONDITION
parotid diseases,CONDITION
darier disease,CONDITION
endometritis,CONDITION
achondroplasia,CONDITION
tissue adhesions,CONDITION
fibrosis,CONDITION
uterine cervicitis,CONDITION
arachnoid cysts,CONDITION
lacrimal duct obstruction,CONDITION
pulmonary alveolar proteinosis,CONDITION
bronchopneumonia,CONDITION
cerebrospinal fluid rhinorrhea,CONDITION
thoracic outlet syndrome,CONDITION
granulosa cell tumor,CONDITION
alpha-thalassemia,CONDITION
spinocerebellar ataxias,CONDITION
schistosomiasis haematobia,CONDITION
bartter syndrome,CONDITION
headache disorders,CONDITION
cardiovascular abnormalities,CONDITION
"malaria, cerebral",CONDITION
lymphocytic choriomeningitis,CONDITION
postgastrectomy syndromes,CONDITION
abdominal abscess,CONDITION
"tuberculosis, urogenital",CONDITION
spina bifida occulta,CONDITION
intracranial thrombosis,CONDITION
aids-related complex,CONDITION
"lichen planus, oral",CONDITION
"lung diseases, parasitic",CONDITION
"syncope, vasovagal",CONDITION
orchitis,CONDITION
mixed connective tissue disease,CONDITION
cytomegalovirus retinitis,CONDITION
amphetamine-related disorders,CONDITION
trichomonas infections,CONDITION
milk hypersensitivity,CONDITION
"echinococcosis, pulmonary",CONDITION
biliary atresia,CONDITION
polyomavirus infections,CONDITION
acid-base imbalance,CONDITION
zoonoses,CONDITION
maxillary sinusitis,CONDITION
hepatomegaly,CONDITION
"jaundice, obstructive",CONDITION
hypothalamic diseases,CONDITION
leukemia p388,CONDITION
motor skills disorders,CONDITION
pseudoxanthoma elasticum,CONDITION
"anemia, sideroblastic",CONDITION
neck injuries,CONDITION
multiple system atrophy,CONDITION
cadmium poisoning,CONDITION
osteosclerosis,CONDITION
heart septal defects,CONDITION
pseudopseudohypoparathyroidism,CONDITION
melioidosis,CONDITION
"meningitis, haemophilus",CONDITION
respirovirus infections,CONDITION
trypanosomiasis,CONDITION
rickettsia infections,CONDITION
esotropia,CONDITION
"neuroectodermal tumors, primitive, peripheral",CONDITION
horner syndrome,CONDITION
urinary bladder calculi,CONDITION
"hand deformities, congenital",CONDITION
vibrio infections,CONDITION
paramyxoviridae infections,CONDITION
digeorge syndrome,CONDITION
mesenchymoma,CONDITION
epididymitis,CONDITION
"encephalitis, tick-borne",CONDITION
anovulation,CONDITION
toothache,CONDITION
muscle hypotonia,CONDITION
dupuytren contracture,CONDITION
keratoacanthoma,CONDITION
afibrinogenemia,CONDITION
mushroom poisoning,CONDITION
dentin sensitivity,CONDITION
salpingitis,CONDITION
plague,CONDITION
"abortion, threatened",CONDITION
"leukemia, myelomonocytic, acute",CONDITION
peutz-jeghers syndrome,CONDITION
craniofacial dysostosis,CONDITION
"peritonitis, tuberculous",CONDITION
"hydrocephalus, normal pressure",CONDITION
child nutrition disorders,CONDITION
proctitis,CONDITION
"neuroectodermal tumors, primitive",CONDITION
"hepatitis, alcoholic",CONDITION
dystonic disorders,CONDITION
immunoblastic lymphadenopathy,CONDITION
subclavian steal syndrome,CONDITION
periapical periodontitis,CONDITION
"syphilis, congenital",CONDITION
gingival hyperplasia,CONDITION
"toxoplasmosis, ocular",CONDITION
catalepsy,CONDITION
ovarian hyperstimulation syndrome,CONDITION
"paget disease, extramammary",CONDITION
cutaneous fistula,CONDITION
"lymphoma, large-cell, anaplastic",CONDITION
neurocysticercosis,CONDITION
"polychondritis, relapsing",CONDITION
urinary bladder fistula,CONDITION
aggressive periodontitis,CONDITION
williams syndrome,CONDITION
"kidney tubular necrosis, acute",CONDITION
"hepatitis, viral, animal",CONDITION
diverticulitis,CONDITION
urethral obstruction,CONDITION
metrorrhagia,CONDITION
noonan syndrome,CONDITION
rib fractures,CONDITION
maxillary sinus neoplasms,CONDITION
fibromuscular dysplasia,CONDITION
"epilepsy, complex partial",CONDITION
conduct disorder,CONDITION
theileriasis,CONDITION
sezary syndrome,CONDITION
"adenoma, oxyphilic",CONDITION
placenta previa,CONDITION
takotsubo cardiomyopathy,CONDITION
congenital hypothyroidism,CONDITION
"multiple sclerosis, chronic progressive",CONDITION
laryngostenosis,CONDITION
"dental occlusion, traumatic",CONDITION
tetany,CONDITION
"adenoma, bile duct",CONDITION
legg-perthes disease,CONDITION
"epiphyses, slipped",CONDITION
"skin diseases, vascular",CONDITION
nerve sheath neoplasms,CONDITION
exocrine pancreatic insufficiency,CONDITION
consciousness disorders,CONDITION
munchausen syndrome,CONDITION
west nile fever,CONDITION
endomyocardial fibrosis,CONDITION
glycogen storage disease type i,CONDITION
lip diseases,CONDITION
dysarthria,CONDITION
multiple endocrine neoplasia type 1,CONDITION
central nervous system vascular malformations,CONDITION
mucopolysaccharidosis i,CONDITION
mastoiditis,CONDITION
pseudohypoparathyroidism,CONDITION
esophageal motility disorders,CONDITION
respiratory paralysis,CONDITION
marek disease,CONDITION
attention deficit and disruptive behavior disorders,CONDITION
enterocolitis,CONDITION
homocystinuria,CONDITION
bruxism,CONDITION
"aphasia, broca",CONDITION
scotoma,CONDITION
hookworm infections,CONDITION
werner syndrome,CONDITION
factitious disorders,CONDITION
coloboma,CONDITION
tension-type headache,CONDITION
sciatic neuropathy,CONDITION
frostbite,CONDITION
granular cell tumor,CONDITION
chromosome disorders,CONDITION
bovine virus diarrhea-mucosal disease,CONDITION
pneumocephalus,CONDITION
muscle cramp,CONDITION
alcohol withdrawal delirium,CONDITION
adrenocortical hyperfunction,CONDITION
"burns, electric",CONDITION
"neoplastic syndromes, hereditary",CONDITION
"optic neuropathy, ischemic",CONDITION
proteus infections,CONDITION
"hepatitis, animal",CONDITION
latex hypersensitivity,CONDITION
bowen's disease,CONDITION
